TYPE,HSP90,HSP90 Systematic Name,Gene,Systemic Name,Source,Reference
Physical,HSP82,YPL240C,ACC1,YNR016C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,ACC1,YNR016C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,ACC1,YNR016C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ACK1,YDL203C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,ACO1,YLR304C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ACS1,YAL054C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ACS2,YLR153C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,ACS2,YLR153C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,ACS2,YLR153C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ACT1,YFL039C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,ACT1,YFL039C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,ACT1,YFL039C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,ACT1,YFL039C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE1,YAR015W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,ADE1,YAR015W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,ADE1,YAR015W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE12,YNL220W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE13,YLR359W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE17,YMR120C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE2,YOR128C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE3,YGR204W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ADE57,YGL234W,BioGRID,"O'Connell JD, et al. (2014) PMID:24488121"
